0,0.0,0.0,-0.19767441860465115,-0.06395348837209303,-0.3372093023255814,-0.18604651162790697,-0.436046511627907,-0.313953488372093,-0.5232558139534884,-0.42441860465116277,-0.23255813953488372,-0.48255813953488375,-0.26744186046511625,-0.6744186046511628,-0.27906976744186046,-0.7906976744186046,-0.28488372093023256,-0.9069767441860465,-0.13372093023255813,-0.5174418604651163,-0.1686046511627907,-0.7325581395348837,-0.19186046511627908,-0.872093023255814,-0.20930232558139536,-1.0,-0.03488372093023256,-0.5116279069767442,-0.0755813953488372,-0.7093023255813954,-0.10465116279069768,-0.8313953488372093,-0.13372093023255813,-0.9476744186046512,0.06976744186046512,-0.47093023255813954,0.046511627906976744,-0.6162790697674418,0.011627906976744186,-0.7151162790697675,-0.023255813953488372,-0.8023255813953488
0,0.0,0.0,-0.18674698795180722,-0.06626506024096386,-0.3373493975903614,-0.18674698795180722,-0.43373493975903615,-0.30120481927710846,-0.5180722891566265,-0.40963855421686746,-0.23493975903614459,-0.4879518072289157,-0.2710843373493976,-0.6746987951807228,-0.2891566265060241,-0.7951807228915663,-0.29518072289156627,-0.9036144578313253,-0.13855421686746988,-0.5240963855421686,-0.18072289156626506,-0.7409638554216867,-0.20481927710843373,-0.8734939759036144,-0.22289156626506024,-1.0,-0.04216867469879518,-0.5180722891566265,-0.08433734939759036,-0.7168674698795181,-0.1144578313253012,-0.8433734939759037,-0.15060240963855423,-0.9578313253012049,0.06626506024096386,-0.4759036144578313,0.04216867469879518,-0.6325301204819277,0.012048192771084338,-0.7289156626506024,-0.024096385542168676,-0.8192771084337349
0,0.0,0.0,-0.1962025316455696,-0.06329113924050633,-0.34810126582278483,-0.18354430379746836,-0.4430379746835443,-0.3037974683544304,-0.5316455696202531,-0.4050632911392405,-0.24050632911392406,-0.4810126582278481,-0.27848101265822783,-0.6708860759493671,-0.2911392405063291,-0.7848101265822784,-0.2911392405063291,-0.8987341772151899,-0.14556962025316456,-0.5189873417721519,-0.18354430379746836,-0.7341772151898734,-0.20253164556962025,-0.8734177215189873,-0.22151898734177214,-1.0,-0.05063291139240506,-0.5189873417721519,-0.08860759493670886,-0.7151898734177216,-0.12025316455696203,-0.8417721518987342,-0.1518987341772152,-0.9556962025316456,0.056962025316455694,-0.47468354430379744,0.03164556962025317,-0.6265822784810127,0.006329113924050633,-0.7215189873417721,-0.02531645569620253,-0.810126582278481
0,0.0,0.0,-0.20270270270270271,-0.060810810810810814,-0.3716216216216216,-0.17567567567567569,-0.4797297297297297,-0.28378378378378377,-0.5743243243243243,-0.38513513513513514,-0.2635135135135135,-0.4797297297297297,-0.30405405405405406,-0.668918918918919,-0.32432432432432434,-0.7905405405405406,-0.3310810810810811,-0.9054054054054054,-0.16216216216216217,-0.5135135135135135,-0.20945945945945946,-0.7364864864864865,-0.23648648648648649,-0.8716216216216216,-0.25675675675675674,-1.0,-0.06756756756756757,-0.5067567567567568,-0.10810810810810811,-0.7162162162162162,-0.14189189189189189,-0.8445945945945946,-0.17567567567567569,-0.9527027027027027,0.0472972972972973,-0.46621621621621623,0.02027027027027027,-0.6216216216216216,-0.006756756756756757,-0.722972972972973,-0.04054054054054054,-0.8108108108108109
0,0.0,0.0,-0.2074074074074074,-0.05185185185185185,-0.3851851851851852,-0.16296296296296298,-0.5037037037037037,-0.26666666666666666,-0.6074074074074074,-0.35555555555555557,-0.28888888888888886,-0.4740740740740741,-0.34814814814814815,-0.6666666666666666,-0.37037037037037035,-0.7851851851851852,-0.37777777777777777,-0.9037037037037037,-0.1925925925925926,-0.5111111111111111,-0.2518518518518518,-0.7333333333333333,-0.2814814814814815,-0.8740740740740741,-0.3111111111111111,-1.0,-0.0962962962962963,-0.5111111111111111,-0.14814814814814814,-0.7185185185185186,-0.18518518518518517,-0.8518518518518519,-0.2222222222222222,-0.9629629629629629,0.022222222222222223,-0.48148148148148145,-0.014814814814814815,-0.6370370370370371,-0.05185185185185185,-0.7407407407407407,-0.08888888888888889,-0.8296296296296296
0,0.0,0.0,-0.21428571428571427,-0.047619047619047616,-0.3968253968253968,-0.15079365079365079,-0.5238095238095238,-0.25396825396825395,-0.626984126984127,-0.3492063492063492,-0.30952380952380953,-0.47619047619047616,-0.373015873015873,-0.6666666666666666,-0.3968253968253968,-0.7857142857142857,-0.4126984126984127,-0.8968253968253969,-0.2222222222222222,-0.5158730158730159,-0.2777777777777778,-0.7380952380952381,-0.31746031746031744,-0.873015873015873,-0.3412698412698413,-1.0,-0.11904761904761904,-0.5238095238095238,-0.18253968253968253,-0.7301587301587301,-0.2222222222222222,-0.8571428571428571,-0.2619047619047619,-0.9761904761904762,0.0,-0.48412698412698413,-0.03968253968253968,-0.6428571428571429,-0.07936507936507936,-0.7380952380952381,-0.12698412698412698,-0.8333333333333334
0,0.0,0.0,-0.2047244094488189,-0.07086614173228346,-0.3700787401574803,-0.18110236220472442,-0.47244094488188976,-0.28346456692913385,-0.5590551181102362,-0.3779527559055118,-0.25984251968503935,-0.4881889763779528,-0.2992125984251969,-0.6771653543307087,-0.31496062992125984,-0.7952755905511811,-0.33070866141732286,-0.905511811023622,-0.16535433070866143,-0.5196850393700787,-0.2047244094488189,-0.7322834645669292,-0.23622047244094488,-0.8740157480314961,-0.25984251968503935,-1.0,-0.07086614173228346,-0.5196850393700787,-0.11811023622047244,-0.7165354330708661,-0.14960629921259844,-0.8503937007874016,-0.1732283464566929,-0.9606299212598425,0.03937007874015748,-0.48031496062992124,0.007874015748031496,-0.6299212598425197,-0.023622047244094488,-0.7322834645669292,-0.05511811023622047,-0.8188976377952756
0,0.0,0.0,-0.1984126984126984,-0.07142857142857142,-0.3492063492063492,-0.1984126984126984,-0.4523809523809524,-0.30952380952380953,-0.5317460317460317,-0.40476190476190477,-0.23015873015873015,-0.48412698412698413,-0.2619047619047619,-0.6825396825396826,-0.2777777777777778,-0.8015873015873016,-0.2777777777777778,-0.9126984126984127,-0.1349206349206349,-0.5158730158730159,-0.1746031746031746,-0.7380952380952381,-0.19047619047619047,-0.873015873015873,-0.20634920634920634,-1.0,-0.03968253968253968,-0.5079365079365079,-0.07936507936507936,-0.7222222222222222,-0.09523809523809523,-0.8412698412698413,-0.11904761904761904,-0.9523809523809523,0.06349206349206349,-0.46825396825396826,0.047619047619047616,-0.626984126984127,0.015873015873015872,-0.7222222222222222,-0.007936507936507936,-0.8174603174603174
0,0.0,0.0,-0.1951219512195122,-0.07317073170731707,-0.34959349593495936,-0.18699186991869918,-0.43902439024390244,-0.3008130081300813,-0.5121951219512195,-0.4065040650406504,-0.22764227642276422,-0.4796747967479675,-0.25203252032520324,-0.6829268292682927,-0.2601626016260163,-0.8048780487804879,-0.2601626016260163,-0.9186991869918699,-0.13008130081300814,-0.5121951219512195,-0.16260162601626016,-0.7317073170731707,-0.17886178861788618,-0.8780487804878049,-0.18699186991869918,-1.0,-0.032520325203252036,-0.5040650406504065,-0.06504065040650407,-0.7073170731707317,-0.08130081300813008,-0.8373983739837398,-0.10569105691056911,-0.943089430894309,0.07317073170731707,-0.45528455284552843,0.056910569105691054,-0.6097560975609756,0.032520325203252036,-0.7154471544715447,0.008130081300813009,-0.8048780487804879
0,0.0,0.0,-0.1935483870967742,-0.07258064516129033,-0.3387096774193548,-0.1935483870967742,-0.4274193548387097,-0.3064516129032258,-0.5080645161290323,-0.4112903225806452,-0.22580645161290322,-0.4838709677419355,-0.25806451612903225,-0.6774193548387096,-0.2661290322580645,-0.7983870967741935,-0.2661290322580645,-0.9112903225806451,-0.13709677419354838,-0.5161290322580645,-0.1693548387096774,-0.7338709677419355,-0.18548387096774194,-0.8790322580645161,-0.1935483870967742,-1.0,-0.04032258064516129,-0.5080645161290323,-0.07258064516129033,-0.717741935483871,-0.0967741935483871,-0.8387096774193549,-0.11290322580645161,-0.9516129032258065,0.06451612903225806,-0.46774193548387094,0.04032258064516129,-0.6209677419354839,0.016129032258064516,-0.717741935483871,-0.008064516129032258,-0.8064516129032258
